Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Ecuador,ECU,442.4,442.4,442.4,442.4,442.4,442.4,442.4,442.4,442.4,442.4,442.4,442.4,442.4,442.4,442.4,442.4,442.4,442.4,442.4,442.4
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,"Egypt, Arab Rep.",EGY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,El Salvador,SLV,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.63
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Equatorial Guinea,GNQ,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Eritrea,ERI,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Estonia,EST,12.71,12.71,12.71,12.71,12.71,12.71,12.71,12.71,12.71,12.71,12.71,12.71,12.71,12.71,12.71,12.71,12.71,12.71,12.71,12.71
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Eswatini,SWZ,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Ethiopia,ETH,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Fiji,FJI,28.55,28.55,28.55,28.55,28.55,28.55,28.55,28.55,28.55,28.55,28.55,28.55,28.55,28.55,28.55,28.55,28.55,28.55,28.55,28.55
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Finland,FIN,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,France,FRA,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Gabon,GAB,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,"Gambia, The",GMB,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Georgia,GEO,58.13,58.13,58.13,58.13,58.13,58.13,58.13,58.13,58.13,58.13,58.13,58.13,58.13,58.13,58.13,58.13,58.13,58.13,58.13,58.13
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Germany,DEU,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Ghana,GHA,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Greece,GRC,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Grenada,GRD,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Guatemala,GTM,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Guinea,GIN,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Guinea-Bissau,GNB,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Guyana,GUY,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Haiti,HTI,13.007,13.007,13.007,13.007,13.007,13.007,13.007,13.007,13.007,13.007,13.007,13.007,13.007,13.007,13.007,13.007,13.007,13.007,13.007,13.007
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Honduras,HND,90.66,90.66,90.66,90.66,90.66,90.66,90.66,90.66,90.66,90.66,90.66,90.66,90.66,90.66,90.66,90.66,90.66,90.66,90.66,90.66
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Hungary,HUN,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Iceland,ISL,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,India,IND,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Indonesia,IDN,2018.7,2018.7,2018.7,2018.7,2018.7,2018.7,2018.7,2018.7,2018.7,2018.7,2018.7,2018.7,2018.7,2018.7,2018.7,2018.7,2018.7,2018.7,2018.7,2018.7
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,"Iran, Islamic Rep.",IRN,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Iraq,IRQ,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Ireland,IRL,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Israel,ISR,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Italy,ITA,182.5,182.5,182.5,182.5,182.5,182.5,182.5,182.5,182.5,182.5,182.5,182.5,182.5,182.5,182.5,182.5,182.5,182.5,182.5,182.5
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Jamaica,JAM,10.823,10.823,10.823,10.823,10.823,10.823,10.823,10.823,10.823,10.823,10.823,10.823,10.823,10.823,10.823,10.823,10.823,10.823,10.823,10.823
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Japan,JPN,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Jordan,JOR,0.682,0.682,0.682,0.682,0.682,0.682,0.682,0.682,0.682,0.682,0.682,0.682,0.682,0.682,0.682,0.682,0.682,0.682,0.682,0.682
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Kazakhstan,KAZ,64.35,64.35,64.35,64.35,64.35,64.35,64.35,64.35,64.35,64.35,64.35,64.35,64.35,64.35,64.35,64.35,64.35,64.35,64.35,64.35
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Kenya,KEN,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,"Korea, Dem. People's Rep.",PRK,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,"Korea, Rep.",KOR,64.85,64.85,64.85,64.85,64.85,64.85,64.85,64.85,64.85,64.85,64.85,64.85,64.85,64.85,64.85,64.85,64.85,64.85,64.85,64.85
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Kuwait,KWT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Kyrgyz Republic,KGZ,48.93,48.93,48.93,48.93,48.93,48.93,48.93,48.93,48.93,48.93,48.93,48.93,48.93,48.93,48.93,48.93,48.93,48.93,48.93,48.93
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Lao PDR,LAO,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Latvia,LVA,16.94,16.94,16.94,16.94,16.94,16.94,16.94,16.94,16.94,16.94,16.94,16.94,16.94,16.94,16.94,16.94,16.94,16.94,16.94,16.94
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Lebanon,LBN,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Lesotho,LSO,5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Liberia,LBR,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Libya,LBY,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Lithuania,LTU,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Luxembourg,LUX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Madagascar,MDG,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Malawi,MWI,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14,16.14
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Malaysia,MYS,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Maldives,MDV,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Mali,MLI,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Malta,MLT,0.0505,0.0505,0.0505,0.0505,0.0505,0.0505,0.0505,0.0505,0.0505,0.0505,0.0505,0.0505,0.0505,0.0505,0.0505,0.0505,0.0505,0.0505,0.0505,0.0505
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Mauritania,MRT,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Mauritius,MUS,2.751,2.751,2.751,2.751,2.751,2.751,2.751,2.751,2.751,2.751,2.751,2.751,2.751,2.751,2.751,2.751,2.751,2.751,2.751,2.751
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Mexico,MEX,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Moldova,MDA,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Mongolia,MNG,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Morocco,MAR,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Mozambique,MOZ,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Myanmar,MMR,1002.8,1002.8,1002.8,1002.8,1002.8,1002.8,1002.8,1002.8,1002.8,1002.8,1002.8,1002.8,1002.8,1002.8,1002.8,1002.8,1002.8,1002.8,1002.8,1002.8
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Namibia,NAM,6.16,6.16,6.16,6.16,6.16,6.16,6.16,6.16,6.16,6.16,6.16,6.16,6.16,6.16,6.16,6.16,6.16,6.16,6.16,6.16
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Nauru,NRU,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Nepal,NPL,198.2,198.2,198.2,198.2,198.2,198.2,198.2,198.2,198.2,198.2,198.2,198.2,198.2,198.2,198.2,198.2,198.2,198.2,198.2,198.2
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Netherlands,NLD,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,New Zealand,NZL,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Nicaragua,NIC,156.21,156.21,156.21,156.21,156.21,156.21,156.21,156.21,156.21,156.21,156.21,156.21,156.21,156.21,156.21,156.21,156.21,156.21,156.21,156.21
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Niger,NER,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Nigeria,NGA,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,North Macedonia,MKD,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Norway,NOR,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Oman,OMN,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Pakistan,PAK,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Panama,PAN,136.6,136.6,136.6,136.6,136.6,136.6,136.6,136.6,136.6,136.6,136.6,136.6,136.6,136.6,136.6,136.6,136.6,136.6,136.6,136.6
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Papua New Guinea,PNG,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Paraguay,PRY,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Peru,PER,1641,1641,1641,1641,1641,1641,1641,1641,1641,1641,1641,1641,1641,1641,1641,1641,1641,1641,1641,1641
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Philippines,PHL,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Poland,POL,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Portugal,PRT,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Puerto Rico,PRI,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Qatar,QAT,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Romania,ROU,42.38,42.38,42.38,42.38,42.38,42.38,42.38,42.38,42.38,42.38,42.38,42.38,42.38,42.38,42.38,42.38,42.38,42.38,42.38,42.38
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Russian Federation,RUS,4312,4312,4312,4312,4312,4312,4312,4312,4312,4312,4312,4312,4312,4312,4312,4312,4312,4312,4312,4312
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Rwanda,RWA,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Sao Tome and Principe,STP,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Saudi Arabia,SAU,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Senegal,SEN,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Serbia,SRB,..,..,..,..,..,..,8.407,8.407,8.407,8.407,8.407,8.407,8.407,8.407,8.407,8.407,8.407,8.407,8.407,8.407
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Sierra Leone,SLE,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Singapore,SGP,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Slovak Republic,SVK,12.6,12.6,12.6,12.6,12.6,12.6,12.6,12.6,12.6,12.6,12.6,12.6,12.6,12.6,12.6,12.6,12.6,12.6,12.6,12.6
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Slovenia,SVN,18.67,18.67,18.67,18.67,18.67,18.67,18.67,18.67,18.67,18.67,18.67,18.67,18.67,18.67,18.67,18.67,18.67,18.67,18.67,18.67
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Solomon Islands,SLB,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Somalia,SOM,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,South Africa,ZAF,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,26,26,26,26,26,26,26,26
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Spain,ESP,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Sri Lanka,LKA,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,St. Kitts and Nevis,KNA,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024
